doc_type,pdf_path,page1_png,source_path,cluster_id
budget,data/raw_pdfs/0686_budget.pdf,data/page1_pngs/0686_budget.png,data/budget/2045467902_2045467903.tif,6
advertisement,data/raw_pdfs/0687_advertisement.pdf,data/page1_pngs/0687_advertisement.png,data/advertisement/2070499726_9727.tif,7
presentation,data/raw_pdfs/0688_presentation.pdf,data/page1_pngs/0688_presentation.png,data/presentation/0001253337.tif,7
scientific_report,data/raw_pdfs/0689_scientific_report.pdf,data/page1_pngs/0689_scientific_report.png,data/scientific_report/00831230_1236.tif,4
scientific_publication,data/raw_pdfs/0690_scientific_publication.pdf,data/page1_pngs/0690_scientific_publication.png,data/scientific_publication/10153190_10153205.tif,-1
specification,data/raw_pdfs/0691_specification.pdf,data/page1_pngs/0691_specification.png,data/specification/509001618+-1618.tif,3
specification,data/raw_pdfs/0692_specification.pdf,data/page1_pngs/0692_specification.png,data/specification/2031316311.tif,6
specification,data/raw_pdfs/0693_specification.pdf,data/page1_pngs/0693_specification.png,data/specification/2031295857.tif,6
specification,data/raw_pdfs/0694_specification.pdf,data/page1_pngs/0694_specification.png,data/specification/2031305666.tif,7
scientific_report,data/raw_pdfs/0695_scientific_report.pdf,data/page1_pngs/0695_scientific_report.png,data/scientific_report/88155685.tif,-1
news_article,data/raw_pdfs/0696_news_article.pdf,data/page1_pngs/0696_news_article.png,data/news_article/ti04470795_0796.tif,0
budget,data/raw_pdfs/0697_budget.pdf,data/page1_pngs/0697_budget.png,data/budget/2079142690.tif,-1
form,data/raw_pdfs/0698_form.pdf,data/page1_pngs/0698_form.png,data/form/516442604+-2606.tif,2
memo,data/raw_pdfs/0699_memo.pdf,data/page1_pngs/0699_memo.png,data/memo/tob08203.37_tob08203.38.tif,6
email,data/raw_pdfs/0700_email.pdf,data/page1_pngs/0700_email.png,data/email/531681492+-1492.tif,6
invoice,data/raw_pdfs/0701_invoice.pdf,data/page1_pngs/0701_invoice.png,data/invoice/80702046.tif,6
handwritten,data/raw_pdfs/0702_handwritten.pdf,data/page1_pngs/0702_handwritten.png,data/handwritten/522718319+-8320.tif,1
news_article,data/raw_pdfs/0703_news_article.pdf,data/page1_pngs/0703_news_article.png,data/news_article/2044128321.tif,7
scientific_report,data/raw_pdfs/0704_scientific_report.pdf,data/page1_pngs/0704_scientific_report.png,data/scientific_report/01335256_01335268.tif,10
scientific_report,data/raw_pdfs/0705_scientific_report.pdf,data/page1_pngs/0705_scientific_report.png,data/scientific_report/2025562339.tif,6
file_folder,data/raw_pdfs/0706_file_folder.pdf,data/page1_pngs/0706_file_folder.png,data/file_folder/50421929-1929.tif,5
budget,data/raw_pdfs/0707_budget.pdf,data/page1_pngs/0707_budget.png,data/budget/2063302054_2058.tif,6
letter,data/raw_pdfs/0708_letter.pdf,data/page1_pngs/0708_letter.png,data/letter/512043770.tif,6
email,data/raw_pdfs/0709_email.pdf,data/page1_pngs/0709_email.png,data/email/2074515221a.tif,4
advertisement,data/raw_pdfs/0710_advertisement.pdf,data/page1_pngs/0710_advertisement.png,data/advertisement/2045080129.tif,0
handwritten,data/raw_pdfs/0711_handwritten.pdf,data/page1_pngs/0711_handwritten.png,data/handwritten/517513256+-3258.tif,1
questionnaire,data/raw_pdfs/0712_questionnaire.pdf,data/page1_pngs/0712_questionnaire.png,data/questionnaire/87279944_9945.tif,6
budget,data/raw_pdfs/0713_budget.pdf,data/page1_pngs/0713_budget.png,data/budget/ton04808.46.tif,6
resume,data/raw_pdfs/0714_resume.pdf,data/page1_pngs/0714_resume.png,data/resume/2021626805_2021626806.tif,10
specification,data/raw_pdfs/0715_specification.pdf,data/page1_pngs/0715_specification.png,data/specification/2057404546.tif,2
form,data/raw_pdfs/0716_form.pdf,data/page1_pngs/0716_form.png,data/form/2077321230.tif,6
resume,data/raw_pdfs/0717_resume.pdf,data/page1_pngs/0717_resume.png,data/resume/2023720223_2023720225.tif,5
handwritten,data/raw_pdfs/0718_handwritten.pdf,data/page1_pngs/0718_handwritten.png,data/handwritten/517754451+-4452.tif,1
letter,data/raw_pdfs/0719_letter.pdf,data/page1_pngs/0719_letter.png,data/letter/2028873088_2028873091.tif,7
news_article,data/raw_pdfs/0720_news_article.pdf,data/page1_pngs/0720_news_article.png,data/news_article/ti04471810_1815.tif,0
letter,data/raw_pdfs/0721_letter.pdf,data/page1_pngs/0721_letter.png,data/letter/2041599302_2041599308.tif,10
news_article,data/raw_pdfs/0722_news_article.pdf,data/page1_pngs/0722_news_article.png,data/news_article/2081283609.tif,0
email,data/raw_pdfs/0723_email.pdf,data/page1_pngs/0723_email.png,data/email/527968049+-8049.tif,4
budget,data/raw_pdfs/0724_budget.pdf,data/page1_pngs/0724_budget.png,data/budget/93802125.tif,3
scientific_publication,data/raw_pdfs/0725_scientific_publication.pdf,data/page1_pngs/0725_scientific_publication.png,data/scientific_publication/50434632-4643.tif,-1
resume,data/raw_pdfs/0726_resume.pdf,data/page1_pngs/0726_resume.png,data/resume/50316881-6882.tif,6
scientific_publication,data/raw_pdfs/0727_scientific_publication.pdf,data/page1_pngs/0727_scientific_publication.png,data/scientific_publication/10203268_10203274.tif,0
invoice,data/raw_pdfs/0728_invoice.pdf,data/page1_pngs/0728_invoice.png,data/invoice/2070424042.tif,6
advertisement,data/raw_pdfs/0729_advertisement.pdf,data/page1_pngs/0729_advertisement.png,data/advertisement/509131204.tif,0
news_article,data/raw_pdfs/0730_news_article.pdf,data/page1_pngs/0730_news_article.png,data/news_article/2063417037.tif,0
budget,data/raw_pdfs/0731_budget.pdf,data/page1_pngs/0731_budget.png,data/budget/2022218866.tif,3
news_article,data/raw_pdfs/0732_news_article.pdf,data/page1_pngs/0732_news_article.png,data/news_article/2023045532.tif,2
presentation,data/raw_pdfs/0733_presentation.pdf,data/page1_pngs/0733_presentation.png,data/presentation/2072318905_8910.tif,5
advertisement,data/raw_pdfs/0734_advertisement.pdf,data/page1_pngs/0734_advertisement.png,data/advertisement/2047984037.tif,0
scientific_report,data/raw_pdfs/0735_scientific_report.pdf,data/page1_pngs/0735_scientific_report.png,data/scientific_report/1002977965_7967.tif,8
file_folder,data/raw_pdfs/0736_file_folder.pdf,data/page1_pngs/0736_file_folder.png,data/file_folder/2063476927.tif,5
presentation,data/raw_pdfs/0737_presentation.pdf,data/page1_pngs/0737_presentation.png,data/presentation/2064996678_6679.tif,-1
email,data/raw_pdfs/0738_email.pdf,data/page1_pngs/0738_email.png,data/email/528893880+-3880.tif,6
scientific_report,data/raw_pdfs/0739_scientific_report.pdf,data/page1_pngs/0739_scientific_report.png,data/scientific_report/2505151893_1908.tif,6
file_folder,data/raw_pdfs/0740_file_folder.pdf,data/page1_pngs/0740_file_folder.png,data/file_folder/2080839502.tif,5
letter,data/raw_pdfs/0741_letter.pdf,data/page1_pngs/0741_letter.png,data/letter/01150421.tif,7
file_folder,data/raw_pdfs/0742_file_folder.pdf,data/page1_pngs/0742_file_folder.png,data/file_folder/2063401643.tif,3
scientific_report,data/raw_pdfs/0743_scientific_report.pdf,data/page1_pngs/0743_scientific_report.png,data/scientific_report/1000111530_1000111531.tif,8
budget,data/raw_pdfs/0744_budget.pdf,data/page1_pngs/0744_budget.png,data/budget/99401272.tif,6
advertisement,data/raw_pdfs/0745_advertisement.pdf,data/page1_pngs/0745_advertisement.png,data/advertisement/510509804.tif,1
presentation,data/raw_pdfs/0746_presentation.pdf,data/page1_pngs/0746_presentation.png,data/presentation/03602340.tif,10
questionnaire,data/raw_pdfs/0747_questionnaire.pdf,data/page1_pngs/0747_questionnaire.png,data/questionnaire/0000072339.tif,-1
memo,data/raw_pdfs/0748_memo.pdf,data/page1_pngs/0748_memo.png,data/memo/tob14208.53.tif,7
scientific_publication,data/raw_pdfs/0749_scientific_publication.pdf,data/page1_pngs/0749_scientific_publication.png,data/scientific_publication/50720005-0011.tif,0
questionnaire,data/raw_pdfs/0750_questionnaire.pdf,data/page1_pngs/0750_questionnaire.png,data/questionnaire/2041234267.tif,6
specification,data/raw_pdfs/0751_specification.pdf,data/page1_pngs/0751_specification.png,data/specification/503443007+-3007.tif,3
scientific_report,data/raw_pdfs/0752_scientific_report.pdf,data/page1_pngs/0752_scientific_report.png,data/scientific_report/89432606.tif,7
resume,data/raw_pdfs/0753_resume.pdf,data/page1_pngs/0753_resume.png,data/resume/11299878-9879.tif,6
questionnaire,data/raw_pdfs/0754_questionnaire.pdf,data/page1_pngs/0754_questionnaire.png,data/questionnaire/514345332.tif,6
memo,data/raw_pdfs/0755_memo.pdf,data/page1_pngs/0755_memo.png,data/memo/0071036457.tif,-1
scientific_publication,data/raw_pdfs/0756_scientific_publication.pdf,data/page1_pngs/0756_scientific_publication.png,data/scientific_publication/2024227935_2024227941.tif,0
resume,data/raw_pdfs/0757_resume.pdf,data/page1_pngs/0757_resume.png,data/resume/2026129997.tif,8
news_article,data/raw_pdfs/0758_news_article.pdf,data/page1_pngs/0758_news_article.png,data/news_article/2024261447-b.tif,0
invoice,data/raw_pdfs/0759_invoice.pdf,data/page1_pngs/0759_invoice.png,data/invoice/2063321225.tif,3
letter,data/raw_pdfs/0760_letter.pdf,data/page1_pngs/0760_letter.png,data/letter/88139364.tif,4
budget,data/raw_pdfs/0761_budget.pdf,data/page1_pngs/0761_budget.png,data/budget/85701435.tif,4
resume,data/raw_pdfs/0762_resume.pdf,data/page1_pngs/0762_resume.png,data/resume/2049240857.tif,8
memo,data/raw_pdfs/0763_memo.pdf,data/page1_pngs/0763_memo.png,data/memo/2064767261.tif,10
email,data/raw_pdfs/0764_email.pdf,data/page1_pngs/0764_email.png,data/email/2074727808.tif,4
specification,data/raw_pdfs/0765_specification.pdf,data/page1_pngs/0765_specification.png,data/specification/2057466823_2057466824.tif,6
memo,data/raw_pdfs/0766_memo.pdf,data/page1_pngs/0766_memo.png,data/memo/88827367_7369.tif,7
file_folder,data/raw_pdfs/0767_file_folder.pdf,data/page1_pngs/0767_file_folder.png,data/file_folder/2001295384.tif,5
scientific_publication,data/raw_pdfs/0768_scientific_publication.pdf,data/page1_pngs/0768_scientific_publication.png,data/scientific_publication/11014631_11014632.tif,0
letter,data/raw_pdfs/0769_letter.pdf,data/page1_pngs/0769_letter.png,data/letter/0000331370.tif,8
budget,data/raw_pdfs/0770_budget.pdf,data/page1_pngs/0770_budget.png,data/budget/2040793128_2040793140.tif,6
advertisement,data/raw_pdfs/0771_advertisement.pdf,data/page1_pngs/0771_advertisement.png,data/advertisement/2058502587.tif,0
news_article,data/raw_pdfs/0772_news_article.pdf,data/page1_pngs/0772_news_article.png,data/news_article/1005037211.tif,-1
invoice,data/raw_pdfs/0773_invoice.pdf,data/page1_pngs/0773_invoice.png,data/invoice/0060095589.tif,6
advertisement,data/raw_pdfs/0774_advertisement.pdf,data/page1_pngs/0774_advertisement.png,data/advertisement/502473328.tif,0
memo,data/raw_pdfs/0775_memo.pdf,data/page1_pngs/0775_memo.png,data/memo/87225638.tif,8
invoice,data/raw_pdfs/0776_invoice.pdf,data/page1_pngs/0776_invoice.png,data/invoice/0013231727.tif,6
presentation,data/raw_pdfs/0777_presentation.pdf,data/page1_pngs/0777_presentation.png,data/presentation/0011987979.tif,10
presentation,data/raw_pdfs/0778_presentation.pdf,data/page1_pngs/0778_presentation.png,data/presentation/2047005503.tif,10
invoice,data/raw_pdfs/0779_invoice.pdf,data/page1_pngs/0779_invoice.png,data/invoice/0001141023.tif,6
letter,data/raw_pdfs/0780_letter.pdf,data/page1_pngs/0780_letter.png,data/letter/0060174978.tif,-1
invoice,data/raw_pdfs/0781_invoice.pdf,data/page1_pngs/0781_invoice.png,data/invoice/91582265.tif,3
email,data/raw_pdfs/0782_email.pdf,data/page1_pngs/0782_email.png,data/email/2085780059d_0060.tif,-1
memo,data/raw_pdfs/0783_memo.pdf,data/page1_pngs/0783_memo.png,data/memo/1005030048_1005030053.tif,-1
memo,data/raw_pdfs/0784_memo.pdf,data/page1_pngs/0784_memo.png,data/memo/2001241656_2001241662.tif,-1
presentation,data/raw_pdfs/0785_presentation.pdf,data/page1_pngs/0785_presentation.png,data/presentation/2047023955_2047023956.tif,10
letter,data/raw_pdfs/0786_letter.pdf,data/page1_pngs/0786_letter.png,data/letter/80707529.tif,4
letter,data/raw_pdfs/0787_letter.pdf,data/page1_pngs/0787_letter.png,data/letter/2062951105.tif,7
questionnaire,data/raw_pdfs/0788_questionnaire.pdf,data/page1_pngs/0788_questionnaire.png,data/questionnaire/0000997639.tif,2
questionnaire,data/raw_pdfs/0789_questionnaire.pdf,data/page1_pngs/0789_questionnaire.png,data/questionnaire/2504019990_2504020010.tif,-1
form,data/raw_pdfs/0790_form.pdf,data/page1_pngs/0790_form.png,data/form/99488263.tif,6
questionnaire,data/raw_pdfs/0791_questionnaire.pdf,data/page1_pngs/0791_questionnaire.png,data/questionnaire/2044934471_2044934472.tif,8
email,data/raw_pdfs/0792_email.pdf,data/page1_pngs/0792_email.png,data/email/2071150408a.tif,4
scientific_report,data/raw_pdfs/0793_scientific_report.pdf,data/page1_pngs/0793_scientific_report.png,data/scientific_report/2025473869_2025473880.tif,9
email,data/raw_pdfs/0794_email.pdf,data/page1_pngs/0794_email.png,data/email/2085761212a.tif,10
presentation,data/raw_pdfs/0795_presentation.pdf,data/page1_pngs/0795_presentation.png,data/presentation/2073873086_3087.tif,10
resume,data/raw_pdfs/0796_resume.pdf,data/page1_pngs/0796_resume.png,data/resume/50388871-8872.tif,10
budget,data/raw_pdfs/0797_budget.pdf,data/page1_pngs/0797_budget.png,data/budget/98096458.tif,6
memo,data/raw_pdfs/0798_memo.pdf,data/page1_pngs/0798_memo.png,data/memo/2023542558_2023542560.tif,7
letter,data/raw_pdfs/0799_letter.pdf,data/page1_pngs/0799_letter.png,data/letter/2500055431.tif,4
news_article,data/raw_pdfs/0800_news_article.pdf,data/page1_pngs/0800_news_article.png,data/news_article/92735755.tif,0
letter,data/raw_pdfs/0801_letter.pdf,data/page1_pngs/0801_letter.png,data/letter/85696795.tif,8
letter,data/raw_pdfs/0802_letter.pdf,data/page1_pngs/0802_letter.png,data/letter/2505414367.tif,-1
news_article,data/raw_pdfs/0803_news_article.pdf,data/page1_pngs/0803_news_article.png,data/news_article/2048770148.tif,2
resume,data/raw_pdfs/0804_resume.pdf,data/page1_pngs/0804_resume.png,data/resume/50483540-3541.tif,6
form,data/raw_pdfs/0805_form.pdf,data/page1_pngs/0805_form.png,data/form/2072323638.tif,7
scientific_publication,data/raw_pdfs/0806_scientific_publication.pdf,data/page1_pngs/0806_scientific_publication.png,data/scientific_publication/50632322-2322.tif,0
presentation,data/raw_pdfs/0807_presentation.pdf,data/page1_pngs/0807_presentation.png,data/presentation/0000566330.tif,-1
scientific_report,data/raw_pdfs/0808_scientific_report.pdf,data/page1_pngs/0808_scientific_report.png,data/scientific_report/10206874_10206887.tif,8
news_article,data/raw_pdfs/0809_news_article.pdf,data/page1_pngs/0809_news_article.png,data/news_article/2082956098.tif,2
budget,data/raw_pdfs/0810_budget.pdf,data/page1_pngs/0810_budget.png,data/budget/96239913.tif,1
memo,data/raw_pdfs/0811_memo.pdf,data/page1_pngs/0811_memo.png,data/memo/664376.tif,1
presentation,data/raw_pdfs/0812_presentation.pdf,data/page1_pngs/0812_presentation.png,data/presentation/2085075204_5205.tif,10
news_article,data/raw_pdfs/0813_news_article.pdf,data/page1_pngs/0813_news_article.png,data/news_article/2046952187.tif,0
advertisement,data/raw_pdfs/0814_advertisement.pdf,data/page1_pngs/0814_advertisement.png,data/advertisement/2061543271_2061543274.tif,0
presentation,data/raw_pdfs/0815_presentation.pdf,data/page1_pngs/0815_presentation.png,data/presentation/2505449120.tif,3
invoice,data/raw_pdfs/0816_invoice.pdf,data/page1_pngs/0816_invoice.png,data/invoice/2041158604.tif,6
resume,data/raw_pdfs/0817_resume.pdf,data/page1_pngs/0817_resume.png,data/resume/50537736-7737.tif,6
file_folder,data/raw_pdfs/0818_file_folder.pdf,data/page1_pngs/0818_file_folder.png,data/file_folder/2063617926.tif,5
questionnaire,data/raw_pdfs/0819_questionnaire.pdf,data/page1_pngs/0819_questionnaire.png,data/questionnaire/1000378103.tif,6
advertisement,data/raw_pdfs/0820_advertisement.pdf,data/page1_pngs/0820_advertisement.png,data/advertisement/604954.tif,0
file_folder,data/raw_pdfs/0821_file_folder.pdf,data/page1_pngs/0821_file_folder.png,data/file_folder/2071324631.tif,5
invoice,data/raw_pdfs/0822_invoice.pdf,data/page1_pngs/0822_invoice.png,data/invoice/2023525674.tif,6
scientific_publication,data/raw_pdfs/0823_scientific_publication.pdf,data/page1_pngs/0823_scientific_publication.png,data/scientific_publication/PUBLICATIONS0049273-.tif,0
budget,data/raw_pdfs/0824_budget.pdf,data/page1_pngs/0824_budget.png,data/budget/2074075272_5275.tif,3
scientific_report,data/raw_pdfs/0825_scientific_report.pdf,data/page1_pngs/0825_scientific_report.png,data/scientific_report/2031509573.tif,3
invoice,data/raw_pdfs/0826_invoice.pdf,data/page1_pngs/0826_invoice.png,data/invoice/2028727366.tif,6
presentation,data/raw_pdfs/0827_presentation.pdf,data/page1_pngs/0827_presentation.png,data/presentation/92736414_92736418.tif,-1
advertisement,data/raw_pdfs/0828_advertisement.pdf,data/page1_pngs/0828_advertisement.png,data/advertisement/2040803214.tif,5
invoice,data/raw_pdfs/0829_invoice.pdf,data/page1_pngs/0829_invoice.png,data/invoice/89001582.tif,7
advertisement,data/raw_pdfs/0830_advertisement.pdf,data/page1_pngs/0830_advertisement.png,data/advertisement/2044194137.tif,0
scientific_report,data/raw_pdfs/0831_scientific_report.pdf,data/page1_pngs/0831_scientific_report.png,data/scientific_report/2025557572.tif,6
scientific_publication,data/raw_pdfs/0832_scientific_publication.pdf,data/page1_pngs/0832_scientific_publication.png,data/scientific_publication/2502317997_8004.tif,-1
form,data/raw_pdfs/0833_form.pdf,data/page1_pngs/0833_form.png,data/form/2076194966.tif,6
handwritten,data/raw_pdfs/0834_handwritten.pdf,data/page1_pngs/0834_handwritten.png,data/handwritten/508583508_508583509.tif,1
specification,data/raw_pdfs/0835_specification.pdf,data/page1_pngs/0835_specification.png,data/specification/2045476382.tif,6
letter,data/raw_pdfs/0836_letter.pdf,data/page1_pngs/0836_letter.png,data/letter/500437141.tif,7
invoice,data/raw_pdfs/0837_invoice.pdf,data/page1_pngs/0837_invoice.png,data/invoice/2063115656.tif,2
news_article,data/raw_pdfs/0838_news_article.pdf,data/page1_pngs/0838_news_article.png,data/news_article/2064822413.tif,-1
form,data/raw_pdfs/0839_form.pdf,data/page1_pngs/0839_form.png,data/form/0001438952.tif,3
presentation,data/raw_pdfs/0840_presentation.pdf,data/page1_pngs/0840_presentation.png,data/presentation/92035657.tif,-1
letter,data/raw_pdfs/0841_letter.pdf,data/page1_pngs/0841_letter.png,data/letter/513273814_513273821.tif,6
scientific_publication,data/raw_pdfs/0842_scientific_publication.pdf,data/page1_pngs/0842_scientific_publication.png,data/scientific_publication/87341442a_1465.tif,-1
budget,data/raw_pdfs/0843_budget.pdf,data/page1_pngs/0843_budget.png,data/budget/2040959373.tif,6
form,data/raw_pdfs/0844_form.pdf,data/page1_pngs/0844_form.png,data/form/2030161794.tif,3
advertisement,data/raw_pdfs/0845_advertisement.pdf,data/page1_pngs/0845_advertisement.png,data/advertisement/1002325428.tif,10
questionnaire,data/raw_pdfs/0846_questionnaire.pdf,data/page1_pngs/0846_questionnaire.png,data/questionnaire/507258909+-8917.tif,6
memo,data/raw_pdfs/0847_memo.pdf,data/page1_pngs/0847_memo.png,data/memo/0001228488.tif,7
budget,data/raw_pdfs/0848_budget.pdf,data/page1_pngs/0848_budget.png,data/budget/92685834.tif,3
form,data/raw_pdfs/0849_form.pdf,data/page1_pngs/0849_form.png,data/form/94523142.tif,3
email,data/raw_pdfs/0850_email.pdf,data/page1_pngs/0850_email.png,data/email/529235879+-5879.tif,4
budget,data/raw_pdfs/0851_budget.pdf,data/page1_pngs/0851_budget.png,data/budget/86286313_6314.tif,6
handwritten,data/raw_pdfs/0852_handwritten.pdf,data/page1_pngs/0852_handwritten.png,data/handwritten/517756992+-6994.tif,1
file_folder,data/raw_pdfs/0853_file_folder.pdf,data/page1_pngs/0853_file_folder.png,data/file_folder/2031292503.tif,5
letter,data/raw_pdfs/0854_letter.pdf,data/page1_pngs/0854_letter.png,data/letter/50146815-6815.tif,8
presentation,data/raw_pdfs/0855_presentation.pdf,data/page1_pngs/0855_presentation.png,data/presentation/1000211815_1000211818.tif,0
handwritten,data/raw_pdfs/0856_handwritten.pdf,data/page1_pngs/0856_handwritten.png,data/handwritten/518209892+-9893.tif,1
questionnaire,data/raw_pdfs/0857_questionnaire.pdf,data/page1_pngs/0857_questionnaire.png,data/questionnaire/522812545+-2546.tif,-1
advertisement,data/raw_pdfs/0858_advertisement.pdf,data/page1_pngs/0858_advertisement.png,data/advertisement/2080263001.tif,5
memo,data/raw_pdfs/0859_memo.pdf,data/page1_pngs/0859_memo.png,data/memo/50139815-9815.tif,7
scientific_report,data/raw_pdfs/0860_scientific_report.pdf,data/page1_pngs/0860_scientific_report.png,data/scientific_report/2046569737_2046569738.tif,10
email,data/raw_pdfs/0861_email.pdf,data/page1_pngs/0861_email.png,data/email/2085796302.tif,4
form,data/raw_pdfs/0862_form.pdf,data/page1_pngs/0862_form.png,data/form/2029194404.tif,6
scientific_publication,data/raw_pdfs/0863_scientific_publication.pdf,data/page1_pngs/0863_scientific_publication.png,data/scientific_publication/50360660-0660.tif,-1
memo,data/raw_pdfs/0864_memo.pdf,data/page1_pngs/0864_memo.png,data/memo/1000305027_1000305028.tif,1
letter,data/raw_pdfs/0865_letter.pdf,data/page1_pngs/0865_letter.png,data/letter/506303935_506303937.tif,-1
presentation,data/raw_pdfs/0866_presentation.pdf,data/page1_pngs/0866_presentation.png,data/presentation/2080263412.tif,2
advertisement,data/raw_pdfs/0867_advertisement.pdf,data/page1_pngs/0867_advertisement.png,data/advertisement/509130107+-0107.tif,0
resume,data/raw_pdfs/0868_resume.pdf,data/page1_pngs/0868_resume.png,data/resume/50222975-2976.tif,6
letter,data/raw_pdfs/0869_letter.pdf,data/page1_pngs/0869_letter.png,data/letter/2501109713.tif,7
invoice,data/raw_pdfs/0870_invoice.pdf,data/page1_pngs/0870_invoice.png,data/invoice/tob02910.28_tob02910.29.tif,8
handwritten,data/raw_pdfs/0871_handwritten.pdf,data/page1_pngs/0871_handwritten.png,data/handwritten/504775016+-5017.tif,1
questionnaire,data/raw_pdfs/0872_questionnaire.pdf,data/page1_pngs/0872_questionnaire.png,data/questionnaire/512533899.tif,7
news_article,data/raw_pdfs/0873_news_article.pdf,data/page1_pngs/0873_news_article.png,data/news_article/tnwl0050184.tif,7
handwritten,data/raw_pdfs/0874_handwritten.pdf,data/page1_pngs/0874_handwritten.png,data/handwritten/517615436+-5437.tif,1
budget,data/raw_pdfs/0875_budget.pdf,data/page1_pngs/0875_budget.png,data/budget/96354838.tif,6
questionnaire,data/raw_pdfs/0876_questionnaire.pdf,data/page1_pngs/0876_questionnaire.png,data/questionnaire/506586982+-6983.tif,6
scientific_publication,data/raw_pdfs/0877_scientific_publication.pdf,data/page1_pngs/0877_scientific_publication.png,data/scientific_publication/10346212_10346216.tif,0
file_folder,data/raw_pdfs/0878_file_folder.pdf,data/page1_pngs/0878_file_folder.png,data/file_folder/2031264692.tif,5
advertisement,data/raw_pdfs/0879_advertisement.pdf,data/page1_pngs/0879_advertisement.png,data/advertisement/516059247+-9247.tif,0
news_article,data/raw_pdfs/0880_news_article.pdf,data/page1_pngs/0880_news_article.png,data/news_article/2046288274.tif,2
specification,data/raw_pdfs/0881_specification.pdf,data/page1_pngs/0881_specification.png,data/specification/2057407239_2057407240.tif,6
advertisement,data/raw_pdfs/0882_advertisement.pdf,data/page1_pngs/0882_advertisement.png,data/advertisement/502472365.tif,-1
advertisement,data/raw_pdfs/0883_advertisement.pdf,data/page1_pngs/0883_advertisement.png,data/advertisement/502594636.tif,0
news_article,data/raw_pdfs/0884_news_article.pdf,data/page1_pngs/0884_news_article.png,data/news_article/01139027.tif,0
scientific_publication,data/raw_pdfs/0885_scientific_publication.pdf,data/page1_pngs/0885_scientific_publication.png,data/scientific_publication/2029043110_2029043114.tif,0
advertisement,data/raw_pdfs/0886_advertisement.pdf,data/page1_pngs/0886_advertisement.png,data/advertisement/1005144329_1005144330.tif,8
news_article,data/raw_pdfs/0887_news_article.pdf,data/page1_pngs/0887_news_article.png,data/news_article/2021256531.tif,0
invoice,data/raw_pdfs/0888_invoice.pdf,data/page1_pngs/0888_invoice.png,data/invoice/2023189684.tif,6
scientific_publication,data/raw_pdfs/0889_scientific_publication.pdf,data/page1_pngs/0889_scientific_publication.png,data/scientific_publication/50236738-6743.tif,0
memo,data/raw_pdfs/0890_memo.pdf,data/page1_pngs/0890_memo.png,data/memo/2072908065.tif,10
specification,data/raw_pdfs/0891_specification.pdf,data/page1_pngs/0891_specification.png,data/specification/2031315222.tif,7
specification,data/raw_pdfs/0892_specification.pdf,data/page1_pngs/0892_specification.png,data/specification/2069712694.tif,6
resume,data/raw_pdfs/0893_resume.pdf,data/page1_pngs/0893_resume.png,data/resume/40047778-7779.tif,10
budget,data/raw_pdfs/0894_budget.pdf,data/page1_pngs/0894_budget.png,data/budget/2040797256.tif,3
budget,data/raw_pdfs/0895_budget.pdf,data/page1_pngs/0895_budget.png,data/budget/0000045655.tif,7
presentation,data/raw_pdfs/0896_presentation.pdf,data/page1_pngs/0896_presentation.png,data/presentation/2063575215_2063575221.tif,2
questionnaire,data/raw_pdfs/0897_questionnaire.pdf,data/page1_pngs/0897_questionnaire.png,data/questionnaire/1000720851.tif,6
email,data/raw_pdfs/0898_email.pdf,data/page1_pngs/0898_email.png,data/email/531531568+-1573.tif,10
resume,data/raw_pdfs/0899_resume.pdf,data/page1_pngs/0899_resume.png,data/resume/50340333-0334.tif,10
specification,data/raw_pdfs/0900_specification.pdf,data/page1_pngs/0900_specification.png,data/specification/2057450625_2057450627.tif,6
news_article,data/raw_pdfs/0901_news_article.pdf,data/page1_pngs/0901_news_article.png,data/news_article/2073870613.tif,-1
file_folder,data/raw_pdfs/0902_file_folder.pdf,data/page1_pngs/0902_file_folder.png,data/file_folder/0060123268.tif,6
memo,data/raw_pdfs/0903_memo.pdf,data/page1_pngs/0903_memo.png,data/memo/0000066686.tif,-1
letter,data/raw_pdfs/0904_letter.pdf,data/page1_pngs/0904_letter.png,data/letter/502045678.tif,7
resume,data/raw_pdfs/0905_resume.pdf,data/page1_pngs/0905_resume.png,data/resume/50721736-1737.tif,6
questionnaire,data/raw_pdfs/0906_questionnaire.pdf,data/page1_pngs/0906_questionnaire.png,data/questionnaire/0060244052.tif,1
specification,data/raw_pdfs/0907_specification.pdf,data/page1_pngs/0907_specification.png,data/specification/0001431806.tif,6
letter,data/raw_pdfs/0908_letter.pdf,data/page1_pngs/0908_letter.png,data/letter/509962508.tif,8
file_folder,data/raw_pdfs/0909_file_folder.pdf,data/page1_pngs/0909_file_folder.png,data/file_folder/2051822226.tif,5
file_folder,data/raw_pdfs/0910_file_folder.pdf,data/page1_pngs/0910_file_folder.png,data/file_folder/0060141207.tif,5
questionnaire,data/raw_pdfs/0911_questionnaire.pdf,data/page1_pngs/0911_questionnaire.png,data/questionnaire/0000176287.tif,7
handwritten,data/raw_pdfs/0912_handwritten.pdf,data/page1_pngs/0912_handwritten.png,data/handwritten/517235766+-5766.tif,5
budget,data/raw_pdfs/0913_budget.pdf,data/page1_pngs/0913_budget.png,data/budget/tob08011.18_tob08011.19.tif,3
letter,data/raw_pdfs/0914_letter.pdf,data/page1_pngs/0914_letter.png,data/letter/tnwl0002253.tif,7
